area,bedrooms,bathrooms,price
1303,3,5,4208940.814089718
4738,1,3,14354968.076047054
2739,4,2,8477086.74927741
4818,5,4,14823252.396007227
4873,4,5,14969860.196748296
2790,5,5,8770781.956819102
3108,5,1,9603134.052069
3723,4,3,11459902.228450939
3495,3,4,10754070.196948024
2952,5,2,9166067.439151077
2318,1,1,7033047.429000156
4117,1,5,12550282.683595406
1297,3,4,4160353.79833962
2455,1,1,7445334.360768126
1730,2,3,5380275.804466728
3335,3,1,10185154.064290281
4810,1,3,14570163.17205277
3838,5,5,11914741.556924088
2150,5,3,6789601.2807119815
3157,2,2,9630265.26476923
1000,1,1,3080365.8430698914
3379,2,4,10356353.767779091
1753,1,3,5398692.453923703
4990,4,5,15320919.933444003
2012,2,3,6226221.711121762
1100,4,2,3560020.5287602097
2617,4,4,8170820.286265803
3826,2,3,11668272.324841222
3646,4,3,11228896.337199377
3369,1,2,10217414.061342848
1542,3,2,4835999.583609185
1606,3,5,5118969.951596677
2669,1,3,8147835.53844188
2006,1,2,6128067.980556311
2205,1,3,6755306.564798939
4420,2,3,13449937.918935373
1345,2,1,4165317.34259097
2934,3,3,9042572.974552283
1175,1,5,3724146.2913872623
3427,4,1,10511930.419561405
4370,4,4,13429045.890255917
3609,5,1,11107445.409045324
3347,5,1,10320802.54910673
2758,2,4,8494033.400593478
4839,3,2,14727993.132644702
1757,1,1,5351258.615918757
2041,3,1,6303704.514182586
1724,1,2,5282594.804315097
4538,1,3,13754040.754259422
2929,1,4,8956453.537184976
1022,3,3,3305372.932959173
1093,1,1,3359609.291216088
4900,3,3,14939107.981824845
3075,4,5,9575591.44018903
2917,4,2,9010011.940085746
3120,5,4,9729116.026792245
3347,2,2,10201344.018558452
2463,2,4,7609948.867657538
2458,5,4,7744816.863985805
2855,2,5,8815786.816822868
1455,2,1,4495052.802495465
2961,2,5,9133669.130344275
3503,1,4,10679577.358560665
3399,3,4,10467321.535733046
3872,2,4,11835272.812393792
1327,1,3,4121899.243523459
4222,2,3,12855090.734962238
1405,4,5,4564963.05315739
1614,4,4,5161450.228786606
1068,3,3,3443839.241058856
3457,5,3,10711137.67143959
1053,1,4,3329467.751969924
4150,4,4,12770117.617685715
3798,3,5,11694413.172797222
2725,2,3,8365368.3030065065
1933,4,4,6119788.038330165
2075,3,4,6494408.951292494
1986,4,5,6307320.1679936
1701,4,2,5363579.772610999
4976,5,5,15327856.71026023
2475,2,4,7645290.777884381
3462,1,2,10496695.281880548
3069,4,4,9527823.333244428
2898,4,3,8984315.442731371
1654,4,2,5221566.651790728
2177,3,1,6710661.115948848
2964,2,1,9022648.84728539
3174,4,5,9871114.77979295
3919,1,5,11957946.85207732
4438,3,5,13613786.298691029
4612,5,5,14235100.426944325
4551,1,3,13793229.062853381
3659,1,5,11176108.856035942
2426,3,4,7547733.675575525
2135,4,3,6694172.626831894
2964,4,3,9181557.342587309
1605,2,1,4944047.137740751
4301,5,4,13273326.275909133
1378,4,5,4483504.109167045
4105,5,5,12714899.158070447
3454,5,3,10702790.018550903
4748,3,4,14513371.117313825
2066,4,1,6427509.688177395
3568,1,3,10843051.37190696
3349,2,1,10176374.49228905
2549,5,5,8046977.565521377
1739,2,3,5406005.636833077
3071,5,4,9582029.911357611
1337,3,4,4280064.857348451
3726,2,3,11368952.500924444
2791,2,4,8593700.587959455
1283,3,5,4148771.18599506
3751,4,3,11543309.538815685
2577,3,3,7971876.8700061
3177,3,3,9770180.33542666
4794,1,3,14522217.757120317
3889,4,3,11956769.812454281
4760,4,1,14509749.285297949
4023,1,5,12268988.719719782
4516,4,1,13777219.268073866
1684,1,1,5132086.592034532
1061,1,1,3263143.087853173
4400,5,5,13599223.06842828
1849,5,3,5886770.457409496
2408,2,3,7414640.956688556
3363,1,5,10289666.215711532
3060,2,1,9310378.434261627
4093,3,1,12459114.013539948
4081,5,2,12552370.333006907
1402,1,2,4316321.5519396225
1288,2,4,4083408.6925669303
4190,3,5,12869685.976464888
4569,1,2,13816918.156149337
3533,1,3,10739854.347496059
1764,1,1,5372234.456605577
4794,5,1,14662179.35957622
4107,2,4,12541363.31822239
1097,4,4,3610859.265216237
2678,4,2,8293222.882566741
2882,1,1,8726806.729230676
1523,5,2,4879590.889367862
4491,4,4,13792871.640514193
3094,1,5,9482419.156552471
4306,5,3,13258099.89549941
1948,3,3,6083508.187071448
2231,2,3,6883166.645903532
2516,3,2,7757478.302998766
3008,2,1,9153473.481252706
3541,4,4,10942711.884245962
4979,1,2,15046324.474639691
2741,3,4,8492559.271051027
4949,5,1,15127086.514673155
3399,3,5,10497458.134190433
4140,1,4,12590228.757289272
2960,2,2,9039960.059904879
2534,5,2,7912210.695008676
2443,2,2,7488855.712824582
1597,4,4,5111828.31098755
1824,5,3,5812736.36037265
1175,3,1,3705963.1399920397
1065,3,3,3435026.174358053
4921,1,1,14843452.78696315
2279,5,4,7207047.16098428
2933,5,5,9198800.940780042
2375,5,1,7404959.814963565
1106,1,4,3487030.175547136
3695,1,4,11255066.771233039
1859,2,3,5766562.98648779
1395,4,1,4414215.417101309
4131,4,4,12713312.18262997
1943,2,1,5959785.68033625
3705,5,1,11394743.426890023
4215,3,2,12855488.898075275
3561,1,5,10882552.122185506
4514,4,3,13831334.334434643
2680,2,2,8200154.458002731
3758,2,5,11523484.453669656
1069,2,1,3337629.406291284
1447,1,2,4450991.719184016
2361,5,2,7393841.360255252
4497,2,4,13711151.42644213
2651,1,5,8153493.55752745
3466,5,3,10737128.684347492
1893,3,1,5858028.021530016
3231,1,1,9773662.824869055
4181,2,4,12762898.088372236
4395,3,1,13365390.307468077
2597,5,4,8160187.353746974
2801,1,1,8483882.5541104
2814,4,4,8761516.36791395
4906,2,1,14848795.091984319
3378,3,4,10403192.03375189
2272,3,4,7085296.715480961
2818,3,5,8754433.283291135
1443,1,3,4469606.01494905
3868,1,1,11683489.979381852
3736,4,5,11557609.8882515
4230,2,5,12939854.305993892
3925,2,5,12025772.85290264
1563,5,4,5058371.277911261
2894,4,1,8912306.889846578
4851,2,1,14683240.967858955
2255,5,1,7044365.623385014
4616,2,3,14038483.049240828
2141,1,4,6592194.247089975
4996,3,4,15257216.76046621
3595,2,5,11035419.298007732
2087,3,4,6530141.265270617
2385,4,5,7505720.834899571
3648,1,2,11053153.547672201
1480,2,3,4629229.598504994
1799,5,1,5676968.250309361
1444,3,5,4631156.4542864775
2846,5,4,8907957.198952012
1233,4,4,4018472.055234468
4676,2,3,14218035.438383585
4685,5,4,14424272.761895102
2164,5,2,6802353.57490771
4154,5,1,12741902.967895081
2830,2,4,8709593.778563593
3210,1,1,9710547.201281382
1983,3,4,6218442.708790924
1579,3,3,4977693.37552047
1913,3,5,6038253.605772385
4058,3,3,12414311.799786279
3861,3,1,11762377.240760088
2769,5,5,8706036.29025216
3614,2,3,11032092.237255076
2377,3,1,7310210.56685211
2088,1,1,6344211.840609489
2229,5,2,6996941.534368779
1829,2,4,5707423.462030035
3760,1,4,11449149.541455446
3532,1,2,10706718.492631027
2299,5,3,7237721.218832667
4664,2,4,14212831.918892052
4439,1,2,13426569.909676827
4013,2,1,12168238.106640594
2733,3,5,8499133.06044128
1054,3,1,3342243.853872677
1399,2,3,4386423.3448204985
1420,2,1,4389369.236883274
1220,2,2,3820889.682537794
1213,4,1,3868097.815778358
3795,4,2,11645666.277898572
1733,1,2,5309514.569245951
2759,5,4,8646461.757179566
4921,3,1,14942917.74793078
1557,3,3,4911548.016353238
2323,5,4,7339490.686139076
4177,1,1,12610599.175896212
2892,3,1,8855593.177237744
3409,4,5,10577307.891198775
1715,5,4,5514028.670813791
4245,3,5,13034145.173562406
4455,2,1,13494475.653173903
4567,2,3,13891885.859963162
3085,4,4,9574757.57717836
2881,3,1,8823265.285045428
3701,1,3,11242422.02988206
1311,1,4,4102377.8556825896
3780,3,5,11640357.951450596
4664,2,1,14121630.860564414
3435,4,4,10624829.918857457
1856,4,5,5917280.406511778
1945,2,4,6054726.332892485
1562,3,1,4866731.052993157
1942,2,2,5985343.935094383
2718,4,1,8384605.394639113
4534,2,3,13792351.49529672
2628,3,3,8124133.057991197
2489,1,5,7666808.276399003
1885,5,5,6055905.717785034
1104,1,4,3482473.085942951
4416,2,1,13377488.315215582
2183,1,3,6689203.229884634
4775,5,5,14725937.203340713
3189,4,3,9856627.465402797
2596,3,2,7997963.294612239
2696,2,5,8337435.558654606
3144,5,4,9802370.005748792
1356,1,5,4268664.105265928
3462,3,1,10566300.398619182
2248,3,2,6954842.879792795
1842,1,3,5666941.168619547
2663,3,5,8289101.644520411
1708,4,4,5443739.877861137
4983,4,4,15269434.941024005
1816,5,1,5728721.547623951
2909,1,3,8866942.343327016
1042,3,4,3395217.6637701015
2466,2,4,7617529.518268195
3008,5,1,9304281.969822628
4349,1,4,13217864.06481872
1448,1,1,4423105.172268235
4492,3,1,13655796.092430847
3681,2,3,11232425.232605299
2624,1,2,7981704.0781133
1495,5,4,4854794.959224063
4200,1,4,12770789.060307365
2977,5,3,9271125.983827308
3099,4,2,9556664.81145558
4895,5,2,14995427.69405735
3185,2,5,9805810.795655025
1597,1,2,4900994.76696411
2063,4,4,6508703.311606293
4470,3,1,13589367.187155021
3719,5,1,11436209.080055485
2488,5,4,7834319.931616216
4498,3,5,13794616.910292648
3056,1,3,9307382.676020449
2096,2,2,6447567.061720215
3096,2,5,9538853.046703892
1411,4,3,4522096.82589756
2668,4,2,8264556.124393106
4338,4,3,13304745.827759244
1241,4,5,4072268.5750120203
1631,3,2,5103888.623895937
2573,5,5,8118577.491861584
1949,5,3,6187311.631485393
1289,2,4,4086657.7590498505
3825,5,2,11784365.93495258
1485,1,1,4534543.446432443
3261,4,1,10013979.348654767
1788,5,4,5733203.12032649
4259,1,2,12886841.39858482
3393,4,3,10469143.024145044
2618,4,4,8173673.069315745
1673,5,4,5388287.213025883
4092,5,4,12646320.522127306
4349,4,1,13276430.694224937
1112,1,1,3416737.8685874664
3699,3,3,11337923.241899798
3270,3,2,10019922.28012645
1144,2,1,3562770.2922292436
1332,2,1,4126180.4618589687
1608,2,2,4984960.348878483
4964,3,4,15162371.841966594
2571,4,3,8002296.433082314
2821,5,1,8743342.931233265
3822,2,5,11716009.581204768
3804,2,5,11662852.744646627
4032,3,1,12276756.085746992
1796,3,1,5567603.139380502
2966,5,5,9298579.547789082
2805,2,4,8634803.61463805
4657,4,2,14230989.60202345
1531,1,3,4733934.605909518
4892,4,3,14966598.571992638
4295,2,3,13074583.515580336
4268,4,4,13123612.134045793
1501,5,2,4812413.849151841
1475,5,4,4794526.582003489
3844,4,3,11822501.153121404
1431,2,3,4482095.894947209
4090,3,2,12479763.658788998
4366,3,4,13368792.269128894
2926,5,2,9087960.689935125
1400,2,1,4330674.885053783
2696,5,2,8398973.47185309
3435,3,1,10485019.909116587
1890,3,3,5910449.654149931
3716,5,1,11427123.287869908
1986,3,1,6138843.985829534
3899,3,5,11997279.426397026
4912,4,4,15055204.807457665
4614,5,1,14122926.14133393
3550,2,2,10809065.411763368
3082,1,5,9446218.636636999
4779,2,4,14557366.57057071
3692,3,3,11316030.02799834
3443,3,1,10508630.300295813
4375,1,3,13264945.959266657
2815,5,4,8814299.304169452
1312,3,4,4205986.507666958
3901,5,2,12013016.871474812
3864,4,3,11882275.731895788
2154,3,1,6641439.767553487
1495,5,4,4854118.995184829
1753,3,1,5438665.139907397
3083,4,4,9569441.955589443
2120,5,3,6699445.218793936
2833,3,2,8708275.652746107
3350,1,1,10129285.989049245
2473,5,5,7819043.892085757
3419,2,2,10416632.021026766
1409,3,2,4437967.04350011
4618,4,5,14203760.033206405
2441,2,4,7542689.657230631
1499,4,3,4786522.442073294
2027,3,5,6381277.757020013
3212,3,3,9876032.733842244
4311,4,4,13252771.945222981
1832,2,3,5686031.629518775
1114,5,5,3742266.0015957216
4284,4,3,13142642.713080233
4314,2,3,13132977.682548406
2692,5,5,8476238.679674525
4026,5,1,12358407.788829284
3879,3,1,11816814.145044893
3743,2,2,11388394.224553278
4669,5,5,14406956.292533275
2539,2,3,7807465.633464412
3611,3,3,11073369.702077454
1124,5,4,3741048.0519094453
3175,2,4,9744937.817451337
4499,3,3,13736693.113939328
3109,2,5,9577308.913190305
1571,1,1,4792129.615147608
1802,1,1,5486557.088283997
2304,5,5,7312504.612239789
1610,5,2,5139613.810612203
2383,5,2,7459529.543410016
3625,4,2,11135699.709983027
3956,1,5,12067983.721380489
4934,1,2,14911848.490488214
3810,4,3,11720325.7375001
1867,4,4,5921033.312612223
2016,1,2,6158863.108790508
1905,5,1,5995892.573571456
3516,3,3,10787535.010279294
2649,1,2,8056227.7949762605
2347,1,5,7241999.412446897
3085,1,1,9335345.663256468
4816,4,5,14798160.50796958
2105,4,1,6545551.851633224
1701,4,1,5333499.72601262
1862,3,2,5796327.4736150615
4838,3,2,14723174.910467932
4710,3,4,14399281.002077848
4198,5,1,12874959.791131388
3172,1,1,9596583.72595298
2295,4,5,7235708.86091761
1643,3,3,5168850.743408531
3221,3,1,9843618.047680615
1475,3,5,4725988.306130169
4538,1,2,13723274.098475803
1257,1,1,3850620.5291667175
2620,2,1,7990248.922758929
3601,2,5,11053856.029292544
2249,3,5,7047652.395365851
4779,2,4,14557703.477434441
4704,2,1,14242832.391029513
1987,5,4,6331222.74073849
4344,5,3,13372179.338016273
1693,1,2,5188234.984787112
1998,5,2,6304947.302600285
4215,5,3,12984395.80833207
3274,2,3,10011802.9848882
1786,2,2,5517984.935290684
4634,4,5,14251781.159949426
1590,2,3,4960082.107848479
4344,5,1,13312760.414597629
4307,4,4,13241622.933073163
3208,2,4,9844719.240718422
4671,1,1,14093983.594214432
2175,1,5,6725700.592284884
1794,2,4,5601986.227479559
4876,2,3,14818356.813772857
2675,2,5,8274086.40020768
1093,4,5,3629175.0378889428
2112,3,1,6515036.99689867
3088,1,2,9373581.84035446
2054,1,5,6361615.813311276
2326,3,2,7187579.134333042
3623,4,2,11128383.991903838
3248,2,1,9873773.504443137
4102,2,3,12496977.562179497
3449,5,4,10716251.747231107
2757,5,4,8641422.838834042
4555,2,2,13825061.990808057
1491,1,2,4582737.595601649
4599,2,2,13957994.322271891
3473,4,2,10679232.591330273
4929,4,5,15136338.974651601
1034,3,4,3371982.6353687104
2783,3,4,8619147.40919446
1523,5,3,4908824.0008768225
3010,1,2,9140293.21757369
2378,1,5,7333984.625171837
2824,3,1,8651541.171963582
3122,2,5,9616860.409438783
3995,3,4,12255626.257753247
2506,1,3,7657365.640675485
1159,3,3,3716884.8066022927
3490,2,3,10659886.387249555
2632,5,3,8235189.660231899
1049,1,5,3346764.995514051
3216,5,1,9928174.171852475
4532,3,3,13835137.589124918
2828,3,2,8694945.371386029
4375,4,3,13415442.034665294
2064,5,1,6471408.565751441
1153,4,4,3778494.5322316713
1078,4,1,3464275.583816835
1121,2,3,3553722.3987568878
4854,4,5,14911823.148752911
2675,4,2,8285184.200816209
3221,5,5,10062725.96623182
3114,1,5,9541055.006900178
1960,1,5,6080849.060751931
2509,5,3,7866531.938627415
1070,4,1,3440974.6404471104
4049,5,1,12427009.828297213
2585,5,3,8095438.97573427
4080,5,1,12520878.637373133
4350,5,4,13419092.052560322
4709,1,4,14296679.5363732
2609,2,2,7987095.126662629
4835,1,2,14614014.89835476
2838,5,5,8913146.528403014
2017,2,1,6181550.808498637
1316,4,2,4207796.136708078
2943,2,5,9078051.532937218
2485,4,1,7684595.146529105
4014,4,3,12331610.760781147
3410,4,4,10550083.484113676
4042,5,2,12436203.576410858
1333,5,4,4369325.570946435
1989,4,3,6256240.642593146
1923,2,5,6018472.649666782
2947,1,1,8921821.869246826
3297,2,2,10050026.942081006
3933,2,1,11929020.883819604
3721,4,5,11513425.384799121
4347,3,2,13250471.933648644
3431,4,5,10642074.24674312
1060,1,4,3349520.5122134206
4928,4,4,15104888.260170354
3332,1,2,10105575.481528342
3555,4,5,11014957.04005177
2095,2,3,6474596.700692983
2033,4,4,6419395.470671904
1375,2,2,4284387.8600055
1977,5,4,6301141.080048233
2992,3,3,9215383.827716647
2744,4,5,8582000.917470386
3867,2,3,11790162.875679579
1527,2,5,4831712.218818892
3636,5,4,11278244.88169678
3907,3,4,11990599.985696916
1921,1,5,5963361.994556173
4853,2,2,14719235.303649677
3846,5,4,11907632.020224677
4838,1,3,14653151.694383914
3606,1,3,10958875.185339492
2111,2,3,6522054.128861749
4542,1,5,13825492.051177556
1729,1,2,5296607.909956459
2369,5,2,7416724.405287671
3064,3,5,9491217.153386898
4581,2,2,13902705.80502284
2174,4,3,6811994.85462609
4309,3,3,13166555.920764478
3789,5,5,11766941.446651507
2795,5,4,8754089.61155356
1498,3,1,4673794.770691357
4071,3,4,12482674.783896277
4064,1,1,12271862.444202924
1680,4,1,5270568.6103263665
2160,1,4,6649840.603796643
4145,2,2,12595523.29496657
2487,5,4,7830416.01367583
4890,1,3,14810735.05975141
3041,2,1,9253749.61950538
3983,1,4,12118603.41167496
2323,5,4,7339971.782990761
4461,1,5,13583921.190774178
1619,4,3,5147615.092798426
4321,2,5,13212615.243520238
2435,1,2,7415552.96353555
1851,5,3,5893892.373979479
1515,5,4,4915624.108965677
2805,4,2,8674195.36575539
1327,5,3,4320428.792309846
4187,1,2,12670125.022365736
3191,4,3,9863735.198080007
3421,3,3,10502903.713910595
2755,4,3,8554943.984763151
1780,5,1,5620941.450711765
1713,5,1,5418884.706969472
4229,3,2,12896366.061594447
1084,4,4,3571450.4265924394
3875,2,5,11875144.40769954
1709,1,2,5237618.486612677
4088,1,3,12404040.542751057
2696,1,3,8227837.914856853
2085,1,1,6335314.134082912
1110,2,5,3580994.3451245683
4588,2,3,13954556.318540746
2291,2,1,7003184.400366971
2504,5,5,7911814.310303368
4869,1,3,14747905.421532892
3010,1,2,9139712.859726325
2179,3,4,6807702.702347331
3376,5,2,10437282.542488389
2379,1,4,7307399.933740053
3084,5,2,9562102.457995228
3436,3,5,10608585.246031433
4604,3,3,14051533.96380303
2412,2,3,7426265.249441534
1500,1,2,4609227.655139437
4315,5,4,13315340.164504208
1760,4,4,5599658.671472903
2700,3,3,8339957.78275065
2204,4,4,6932524.724930147
2903,3,2,8919617.015705109
3798,5,1,11674422.548103144
3839,5,5,11917856.084186366
2256,3,4,7037057.5135572255
3374,5,4,10491907.661204223
1936,2,3,5997664.825186805
2422,4,2,7526370.949419863
1723,3,2,5379005.295671296
2707,3,1,8301285.839181856
2448,1,2,7454207.805278372
1132,5,5,3795639.446108382
2824,3,2,8682419.140227666
2113,5,2,6649011.176800386
4175,2,4,12745179.581945544
3706,2,2,11277121.002053227
1612,5,3,5176031.841242845
4650,4,5,14299117.200314397
2383,1,5,7349605.279241188
4135,2,5,12654014.83226444
1917,4,1,5980114.475422072
4754,3,4,14532847.09139823
4103,1,4,12479356.06919027
4392,5,1,13456757.009906596
2153,2,3,6648120.665047242
1606,1,3,4958483.580780967
2277,3,2,7040818.865226902
2033,4,4,6418893.54262765
2043,1,4,6298683.674776465
4869,4,2,14866565.810776705
1045,5,4,3504504.156491129
2293,3,5,7178178.652624402
1606,1,5,5018252.321670071
4773,5,2,14628981.949601308
3951,4,3,12142454.698482266
4669,1,5,14207670.205739027
3297,2,2,10050666.715626704
1752,2,4,5476985.747954164
2541,1,1,7703919.792139629
1761,3,4,5553699.257643926
4242,4,2,12986499.56740728
2956,5,1,9148903.42216372
4552,3,3,13895695.539073782
2587,1,1,7840896.050998866
2865,3,3,8835229.23238131
1582,5,4,5115698.484808176
3663,5,4,11358232.633469215
1267,1,1,3881110.625435718
4880,2,2,14800433.343583342
1371,1,2,4222218.499257161
1712,3,5,5436622.556604539
1452,4,1,4586972.830428629
2869,4,5,8956045.528678069
4071,2,3,12403546.706346963
3124,3,5,9672253.594330529
3637,4,1,11140530.988531996
3308,4,4,10244388.102814987
1205,5,1,3895989.950001053
1223,3,4,3938154.0074950363
4906,2,2,14877769.614681466
3952,3,5,12156283.152736545
3861,5,5,11983631.183493594
3771,1,1,11393557.338686716
3207,5,3,9961924.813963085
1503,2,4,4728118.356729573
2152,1,4,6625622.188518848
3591,3,2,10983022.363261567
3591,4,1,11002134.414873218
2626,5,3,8217202.075944347
1639,2,5,5166498.554082258
2580,1,3,7879012.9983943645
3755,3,5,11565119.857339416
1587,1,2,4870492.350039672
2547,4,1,7870389.275100689
4376,2,5,13377778.712462688
3509,3,1,10707425.728797983
1039,2,5,3367046.760302856
2412,2,2,7396508.183258174
4232,1,5,12895929.485777907
4516,4,5,13897331.045647576
3585,3,3,10994782.051541643
2539,1,5,7817087.595315016
2798,5,2,8704001.818650115
2036,2,5,6357811.684515314
4927,1,2,14891893.779295241
4223,2,3,12859468.196032649
1719,3,3,5397482.3886890095
2592,5,1,8056085.353850167
1189,1,3,3706895.581054774
4406,2,5,13467199.057730878
2851,4,1,8782564.773969665
2461,1,5,7582920.251604591
3452,3,3,10596472.136494763
1777,2,1,5461738.011867916
3702,1,5,11305061.743853547
3662,5,5,11385078.917066311
2484,3,2,7662344.142181635
2941,4,4,9143002.196501698
4824,1,5,14672340.684982464
4596,4,4,14108044.046903498
1703,3,3,5349465.233971278
3154,3,2,9672354.998314675
3219,1,4,9826205.99517584
4368,4,1,13334867.50510436
2431,5,2,7603875.150735844
1072,3,2,3426373.1516254344
2483,5,2,7759511.312646167
4165,5,2,12805765.879626585
3382,4,1,10376464.267531777
1905,1,1,5794905.525204613
2294,3,1,7061291.437267486
4400,5,3,13539527.33069534
4194,5,5,12981954.182377564
3890,4,1,11899538.09004211
1976,4,1,6158701.862836694
1924,2,5,6021290.309307878
4604,1,3,13952815.121214902
